airport_id;airport_name;airport_code;country;country_code;city
527;Awaba;AWB;Papua New Guinea;PG;Awaba
528;Awang;CBO;Philippines;PH;Cotabato
529;Awar;AWR;Papua New Guinea;PG;Awar
530;Awareh;AWH;Ethiopia;ET;Awareh
531;Awassa;AWA;Ethiopia;ET;Awassa
532;Axamo;JKG;Sweden;SE;Jonkoping
533;Axum;AXU;Ethiopia;ET;Axum
534;Ayacucho;AYC;Colombia;CO;Ayacucho
535;Ayapel;AYA;Colombia;CO;Ayapel
536;Ayawasi;AYW;Indonesia;ID;Ayawasi
537;Ayolas;AYO;Paraguay;PY;Ayolas
538;Ayr;AYR;Australia;AU;Ayr
539;Ba;BFJ;Fiji;FJ;Ba
540;Babelegi Heliport;HBL;South Africa;ZA;Babelegi
541;Babimost;IEG;Poland;PL;Zielona Gora
542;Babo;BXB;Indonesia;ID;Babo
543;Babolsar;BBL;Iran;IR;Babolsar
544;Babullah;TTE;Indonesia;ID;Ternate
545;Babusheri;SUI;Georgia;GE;Sukhumi
546;Baca Grande;BCJ;United States;US;Baca Grande
547;Bacacheri;BFH;Brazil;BR;Curitiba.
548;Bacau;BCM;Romania;RO;Bacau
549;Baccarini;GRS;Italy;IT;Grosseto
550;Bacolod;BCD;Philippines;PH;Bacolod
551;Bade;BXD;Indonesia;ID;Bade
552;Bader Field;AIY;United States;US;Atlantic City
553;Badu Island;BDD;Australia;AU;Badu Island
554;Bafoussam;BFX;Cameroon;CM;Bafoussam
555;Bagan;BPE;Myanmar;MM;Bagan
556;Baganga;BNQ;Philippines;PH;Baganga
557;Bagani;BQI;Namibia;NA;Bagani
558;Bagdad;BGT;United States;US;Bagdad
559;Bagdogra;IXB;India;IN;Bagdogra
560;Bage;BGX;Brazil;BR;Bage
561;Baghdad International;SDA;Iraq;IQ;Baghdad
562;Baglung;BGL;Nepal;NP;Baglung
563;Bagotville;YBG;Canada;CA;Bagotville
564;Bahar Dar;BJR;Ethiopia;ET;Bahar Dar
565;Bahawalnagar;WGB;Pakistan;PK;Bahawalnagar
566;Bahawalpur;BHV;Pakistan;PK;Bahawalpur
567;Bahia Angeles;BHL;Mexico;MX;Bahia Angeles
568;Bahia Cupica;BHF;Colombia;CO;Bahia Cupica
569;Bahia De Caraquez;BHA;Ecuador;EC;Bahia De Caraquez
570;Bahia Negra;BFA;Paraguay;PY;Bahia Negra
571;Bahia Pinas;BFQ;Panama;PA;Bahia Pinas
572;Bahia Solano;BSC;Colombia;CO;Bahia Solano
573;Bahrain International;BAH;Bahrain;BH;Manama
574;Bahregan;IAQ;Iran;IR;Bahregan
575;Baia Mare;BAY;Romania;RO;Baia Mare
576;Baibara;BAP;Papua New Guinea;PG;Baibara
577;Baidoa;BIB;Somalia;SO;Baidoa
578;Baie Comeau;YBC;Canada;CA;Baie Comeau
579;Baie Johan Beetz;YBJ;Canada;CA;Baie Johan Beetz
580;Baillif;BBR;Guadeloupe;GP;Basse Terre
581;Baimuru;VMU;Papua New Guinea;PG;Baimuru
582;Baindoung;BDZ;Papua New Guinea;PG;Baindoung
583;Bairnsdale;BSJ;Australia;AU;Bairnsdale
584;Baitadi;BIT;Nepal;NP;Baitadi
585;Baiyun;CAN;China;CN;Guangzhou
586;Bajawa;BJW;Indonesia;ID;Bajawa
587;Bajhang;BJH;Nepal;NP;Bajhang
588;Bajone;BJN;Mozambique;MZ;Bajone
589;Bajpe;IXE;India;IN;Mangalore
590;Bajura Arpt;BJU;Nepal;NP;Bajura
591;Bakalalan;BKM;Malaysia;MY;Bakalalan
592;Bakel;BXE;Senegal;SN;Bakel
593;Baker;BKE;United States;US;Baker
594;Baker AAF;BAR;United States;US;Baker Island
595;Baker Lake;YBK;Canada;CA;Baker Lake
596;Bakkafjordur;BJD;Iceland;IS;Bakkafjordur
597;Bakouma;BMF;Central African Republic;CF;Bakouma
598;Bakula Rimpoche;IXL;India;IN;Leh
599;Balad;XQC;Iraq;IQ;Balad
600;Balakovo;BWO;Russian Federation;RU;Balakovo
601;Balalae;BAS;Solomon Islands;SB;Balalae
602;Balboa;BLB;Panama;PA;Balboa
603;Balcanoona;LCN;Australia;AU;Balcanoona
604;Baldwin County;MLJ;United States;US;Milledgeville
605;Baler;BQA;Philippines;PH;Baler
606;Balgo Hills;BQW;Australia;AU;Balgo Hills
607;Balhash;BXH;Kazakhstan;KZ;Balhash
608;Bali;BAJ;Papua New Guinea;PG;Bali
609;Balikesir;BZI;Turkey;TR;Balikesir
610;Balimo;OPU;Papua New Guinea;PG;Balimo
611;Ballina Byron Gateway;BNK;Australia;AU;Ballina
612;Bally Kelly;BOL;United Kingdom;GB;Bally Kelly
613;Balranald;BZD;Australia;AU;Balranald
614;Balsas;BSS;Brazil;BR;Balsas
615;Balt/wash International;BWI;United States;US;Baltimore
616;Baltasound;UNT;United Kingdom;GB;Unst Shetland Is
617;Baltimore Greenbelt T;GBO;United States;US;Baltimore
618;Baltimore Rail;ZBP;United States;US;Baltimore
619;Baltra;GPS;Ecuador;EC;Galapagos Is
620;Baltrum;BMR;Germany;DE;Baltrum
621;Balurghat;RGH;India;IN;Balurghat
622;Bam;BXR;Iran;IR;Bam
623;Bamaga;ABM;Australia;AU;Bamaga
624;Bamako;BKO;Mali;ML;Bamako
625;Bambari;BBY;Central African Republic;CF;Bambari
626;Bambu;BCP;Papua New Guinea;PG;Bambu
627;Bamburi;BMQ;Kenya;KE;Bamburi
628;Bamenda;BPC;Cameroon;CM;Bamenda
629;Bamerny;BMN;Iraq;IQ;Bamerny
630;Bamfield;YBF;Canada;CA;Bamfield
631;Bamiyan;BIN;Afghanistan;AF;Bamiyan
632;Bamrauli;IXD;India;IN;Allahabad
633;Bamu;BMZ;Papua New Guinea;PG;Bamu
634;Ban Houei;OUI;Laos;LA;Ban Houei
635;Banaina;NAF;Indonesia;ID;Banaina
636;Banak;LKL;Norway;NO;Lakselv
637;Bandanaira;NDA;Indonesia;ID;Bandanaira
638;Bandar Abbas;BND;Iran;IR;Bandar Abbas
639;Bandar Lengeh;BDH;Iran;IR;Bandar Lengeh
640;Bandaranayake;CMB;Sri Lanka;LK;Colombo
641;Bandirma;BDM;Turkey;TR;Bandirma
642;Bandundu;FDU;Zaire;ZR;Bandundu
643;Baneasa;BBU;Romania;RO;Bucharest
644;Banff;YBA;Canada;CA;Banff
645;Banfora;BNR;Burkina Faso;BF;Banfora
646;Bangassou;BGU;Central African Republic;CF;Bangassou
647;Bangda;BPX;China;CN;Bangda
648;Bangui;BGF;Central African Republic;CF;Bangui
649;Baniyala;BYX;Australia;AU;Baniyala
650;Banja Luka;BNX;Bosnia And Herzegovina;BA;Banja Luka
651;Banning;BNG;United States;US;Banning
652;Bannu;BNP;Pakistan;PK;Bannu
653;Bantry;BYT;Ireland;IE;Bantry
654;Banz;BNZ;Papua New Guinea;PG;Banz
655;Baoshan;BSD;China;CN;Baoshan
656;Baotou;BAV;China;CN;Baotou
657;Bapi;BPD;Papua New Guinea;PG;Bapi
658;Baqubah;XQV;Iraq;IQ;Baqubah
659;Bar Harbor;BHB;United States;US;Bar Harbor
660;Baracoa;MGN;Colombia;CO;Magangue
661;Baracoa;BCA;Cuba;CU;Baracoa
662;Barahona;BRX;Dominican Republic;DO;Barahona
663;Barajas;MAD;Spain;ES;Madrid
664;Barakoma;VEV;Solomon Islands;SB;Barakoma
665;Baramita;BMJ;Guyana;GY;Baramita
666;Barbelos;BAZ;Brazil;BR;Barbelos
667;Barbers Point;NAX;United States;US;Barbers Point
668;Barbuda;BBQ;Antigua and Barbuda;AG;Barbuda
669;Barca;KSC;Slovak Republic;SK;Kosice
670;Barcaldine;BCI;Australia;AU;Barcaldine
671;Barcelonnette;BAE;France;FR;Barcelonnette
672;Bardera;BSY;Somalia;SO;Bardera
673;Bardufoss;BDU;Norway;NO;Bardufoss
674;Bareli;BEK;India;IN;Bareli
675;Barin Olf Osn;NHX;United States;US;Foley
676;Barinas;BNS;Venezuela;VE;Barinas
677;Bario;BBN;Malaysia;MY;Bario
678;Barisal;BZL;Bangladesh;BD;Barisal
679;Barking Sands;BKH;United States;US;Kekaha
680;Barkley Regional;PAH;United States;US;Paducah
681;Barkly Downs;BKP;Australia;AU;Barkly Downs
682;Barksdale AFB;BAD;United States;US;Shreveport
683;Barnaul;BAX;Russian Federation;RU;Barnaul
684;Barnes;BNH;United States;US;Hartford
685;Barnes;BAF;United States;US;Westfield
686;Barnstable;HYA;United States;US;Hyannis
687;Barnwell County;BNL;United States;US;Barnwell
688;Barora;RRI;Solomon Islands;SB;Barora
689;Barquisimeto;BRM;Venezuela;VE;Barquisimeto
690;Barra;BQQ;Brazil;BR;Barra
691;Barra Colorado;BCL;Costa Rica;CR;Barra Colorado
692;Barra Do Corda;BDC;Brazil;BR;Barra Do Corda
693;Barra Do Garcas;BPG;Brazil;BR;Barra Do Garcas
694;Barranca De Upia;BAC;Colombia;CO;Barranca De Upia
695;Barrancominas;NBB;Colombia;CO;Barrancominas
696;Barreiras;BRA;Brazil;BR;Barreiras
697;Barreirinhas;BRB;Brazil;BR;Barreirinhas
698;Barretos;BAT;Brazil;BR;Barretos
699;Barriles;TOQ;Chile;CL;Tocopilla
700;Barrow Island;BWB;Australia;AU;Barrow Island
701;Barstow-Daggett;DAG;United States;US;Daggett
702;Barter Island;BTI;United States;US;Barter Island
703;Barth;BBH;Germany;DE;Barth
704;Bartica;GFO;Guyana;GY;Bartica
705;Bartlesville;BVO;United States;US;Bartlesville
706;Bartlett SPB;BQV;United States;US;Gustavus
707;Bartletts;BSZ;United States;US;Bartletts
708;Bartolomeu Lisandro;CAW;Brazil;BR;Campos
709;Bartow;BOW;United States;US;Bartow
710;Baruun-Urt;UUN;Mongolia;MN;Baruun-Urt
711;Basankusu;BSU;Zaire;ZR;Basankusu
712;Basco;BSO;Philippines;PH;Basco
713;Base Aerea;RIA;Brazil;BR;Santa Maria
714;Base Aerea Del Sur;RER;Guatemala;GT;Retalhuleu
715;Basil Bad - Railway;ZBA;Switzerland;CH;Basel/Mulhouse
716;Basongo;BAN;Zaire;ZR;Basongo
717;Bassein;BSX;Myanmar;MM;Bassein
718;Bata;BSG;Equatorial Guinea;GQ;Bata
719;Batajnica;BJY;Yugoslavia;YU;Belgrade
720;Batangafo;BTG;Central African Republic;CF;Batangafo
721;Batavia Downs;BVW;Australia;AU;Batavia Downs
722;Bateen;AZI;United Arab Emirates;AE;Abu Dhabi
723;Bathurst;ZBF;Canada;CA;Bathurst
724;Bathurst Island;BRT;Australia;AU;Bathurst Island
725;Batman;BAL;Turkey;TR;Batman
726;Batna;BLJ;Algeria;DZ;Batna
727;Batom;BXM;Indonesia;ID;Batom
728;Batouri;OUR;Cameroon;CM;Batouri
729;Batsfjord;BJF;Norway;NO;Batsfjord
730;Battambang;BBM;Cambodia;KH;Battambang
731;Battery Pk City/N. Cov;NBP;United States;US;New York
732;Batticaloa;BTC;Sri Lanka;LK;Batticaloa
733;Battle Creek Intl;AZO;United States;US;Kalamazoo
734;Batu Berendum;MKZ;Malaysia;MY;Malacca
735;Batu Licin;BTW;Indonesia;ID;Batu Licin
736;Batumi;BUS;Georgia;GE;Batumi
737;Batuna Aerodrome;BPF;Solomon Islands;SB;Batuna
738;Baubau;BUW;Indonesia;ID;Baubau
739;Bauchi;BCU;Nigeria;NG;Bauchi
740;Baudette;BDE;United States;US;Baudette
741;Bauerfield;VLI;Vanuatu;VU;Port Vila
742;Baures;BVL;Bolivia;BO;Baures
743;Bauru;BAU;Brazil;BR;Bauru
744;Bawan;BWJ;Papua New Guinea;PG;Bawan
745;Bay City;BBC;United States;US;Bay City
746;Bay County;PFN;United States;US;Panama City
747;Bayankhongor;BYN;Mongolia;MN;Bayankhongor
748;Baytown;HPY;United States;US;Baytown
749;Bazaruto Island;BZB;Mozambique;MZ;Bazaruto Island
750;Beagle Bay;BEE;Australia;AU;Beagle Bay
751;Bealanana;WBE;Madagascar;MG;Bealanana
752;Beale AFB;BAB;United States;US;Marysville
753;Bear Creek;BCC;United States;US;Bear Creek
754;Bearskin Lake;XBE;Canada;CA;Bearskin Lake
755;Beatrice;BIE;United States;US;Beatrice
756;Beatton River;YZC;Canada;CA;Beatton River
757;Beatty;BTY;United States;US;Beatty
758;Beaumont Muni;BMT;United States;US;Beaumont
759;Beauregard Parish;DRI;United States;US;De Ridder
760;Beauvais-Tille;BVA;France;FR;Paris
761;Beaver;WBQ;United States;US;Beaver
762;Beaver Creek;YXQ;Canada;CA;Beaver Creek
763;Beaver Creek Van Svce.;ZBV;United States;US;Vail/Eagle
764;Beaver Falls;BFP;United States;US;Beaver Falls
765;Beaver Ruin;JAO;United States;US;Atlanta
766;Beckley;BKW;United States;US;Beckley
767;Bedford Downs;BDW;Australia;AU;Bedford Downs
768;Bedourie;BEU;Australia;AU;Bedourie
769;Bedwell Harbor;YBW;Canada;CA;Bedwell Harbor
770;Beech;BEC;United States;US;Wichita
771;Beef Island;EIS;Virgin Islands-British;VG;Beef Island
772;Beer Sheba;BEV;Israel;IL;Beer Sheba
773;Befandriana;WBD;Madagascar;MG;Befandriana
774;Begumpet Airport;HYD;India;IN;Hyderabad
775;Beica;BEI;Ethiopia;ET;Beica
776;Beidah;BYD;Yemen;YE;Beidah
777;Beihai;BHY;China;CN;Beihai
778;Beihan;BHN;Yemen;YE;Beihan
779;Beira;BEW;Mozambique;MZ;Beira
780;Beirut Rafic Hariri International Airport;BEY;Lebanon;LB;Beirut
781;Bejaia;BJA;Algeria;DZ;Bejaia
782;Bekily;OVA;Madagascar;MG;Bekily
783;Belaga;BLG;Malaysia;MY;Belaga
784;Belbek;UKS;Ukraine;UA;Sevastopol
785;Belburn;BXF;Australia;AU;Belburn
786;Beldringe;ODE;Denmark;DK;Odense
787;Belep Island;BMY;New Caledonia;NC;Belep Island
788;Beles;PWI;Ethiopia;ET;Pawi
789;Belfast Aldergrove International;BFS;United Kingdom;GB;Belfast
790;Belfast City Airport;BHD;United Kingdom;GB;Belfast
791;Belgorod;EGO;Russian Federation;RU;Belgorod
792;Belgrade - Nikola Tesla International Airport;BEG;Yugoslavia-Serbia and Montenegro;YU;Belgrade
793;Bella Bella;ZEL;Canada;CA;Bella Bella
794;Bella Coola;QBC;Canada;CA;Bella Coola
795;Bella Union;BUV;Uruguay;UY;Bella Union
796;Bella Yella;BYL;Liberia;LR;Bella Yella
797;Bellary;BEP;India;IN;Bellary
798;Bellavista;BLP;Peru;PE;Bellavista
799;Bellefonte;PSB;United States;US;Bellefonte
800;Bellegarde;LIG;France;FR;Limoges
801;Belleville;BLV;United States;US;Belleville
802;Bellingham;BLI;United States;US;Bellingham
803;Bellona;BNY;Solomon Islands;SB;Bellona
804;Bellows Field;BLW;United States;US;Waimanalo
805;Belluno;BLX;Italy;IT;Belluno
806;Belmont;BEO;Australia;AU;Newcastle
807;Belmonte;BVM;Brazil;BR;Belmonte
808;Belmonte;PVH;Brazil;BR;Porto Velho
809;Belmopan;BCV;Belize;BZ;Belmopan
810;Belmullet;BLY;Ireland;IE;Belmullet
811;Belo;BMD;Madagascar;MG;Belo
812;Beloreck;BCX;Russian Federation;RU;Beloreck
813;Belp;BRN;Switzerland;CH;Berne
814;Beltsy;BZY;Moldova;MD;Beltsy
815;Beluga;BVU;United States;US;Beluga
816;Bembridge;BBP;United Kingdom;GB;Bembridge
817;Bemichi;BCG;Guyana;GY;Bemichi
818;Bemidji;BJI;United States;US;Bemidji
819;Ben Gurion Intl;TLV;Israel;IL;Tel Aviv Yafo
820;Benalla;BLN;Australia;AU;Benalla
821;Benbecula;BEB;United Kingdom;GB;Benbecula
822;Bendigo;BXG;Australia;AU;Bendigo
823;Benedum;CKB;United States;US;Clarksburg
824;Bengbu;BFU;China;CN;Bengbu
825;Benguera Island;BCW;Mozambique;MZ;Benguera Island
826;Beni;BNC;Zaire;ZR;Beni
827;Benin City;BNI;Nigeria;NG;Benin City
828;Benina Intl;BEN;Libya;LY;Benghazi
829;Benj Matienzo;TUC;Argentina;AR;Tucuman
830;Benjina;BJK;Indonesia;ID;Benjina
831;Bennettsville;BTN;United States;US;Bennettsville
832;Bensbach;BSP;Papua New Guinea;PG;Bensbach
833;Bento Goncalves;BGV;Brazil;BR;Bento Goncalves
834;Bentota River;BJT;Sri Lanka;LK;Bentota River
835;Bentwaters St;BWY;United Kingdom;GB;Woodbridge
836;Beppu;BPU;Japan;JP;Beppu
837;Bequia Airport;BQU;Saint Vincent and the Grenadines;VC;Port Elizabeth
838;Berau;BEJ;Indonesia;ID;Berau
839;Berbera;BBO;Somalia;SO;Berbera
840;Berberati;BBT;Central African Republic;CF;Berberati
841;Berchem Railway Stn.;ZYZ;Belgium;BE;Antwerp
842;Berdyansk;ERD;Ukraine;UA;Berdyansk
843;Bereby;BBV;Ivory Coast;CI;Bereby
844;Bereina;BEA;Papua New Guinea;PG;Bereina
845;Berens River;YBV;Canada;CA;Berens River
846;Bergen Airport, Flesland;BGO;Norway;NO;Bergen
847;Berkak Railway;XUB;Norway;NO;Berkak
848;Berkeley;JBK;United States;US;Berkeley
849;Berlevag;BVG;Norway;NO;Berlevag
850;Berlin;BML;United States;US;Berlin
851;Berlin Zoo;QWC;Germany;DE;Berlin
852;Bermejo;BJO;Bolivia;BO;Bermejo
853;Bermuda Dunes;UDD;United States;US;Palm Springs
854;Bermuda International;BDA;Bermuda;BM;Bermuda
855;Beroroha;WBO;Madagascar;MG;Beroroha
856;Beru;BEZ;Kiribati;KI;Beru
857;Berz-Macomb;UIZ;United States;US;Utica
858;Besakoa;BSV;Papua New Guinea;PG;Besakoa
859;Besalampy;BPY;Madagascar;MG;Besalampy
860;Bethel Airport;BET;United States;US;Bethel
861;Betioky;BKU;Madagascar;MG;Betioky
862;Betoota;BTX;Australia;AU;Betoota
863;Betou;BTB;Congo;CG;Betou
864;Bettles;BTT;United States;US;Bettles
865;Beverello Harbor;ZMF;Italy;IT;Naples
866;Beverley Springs;BVZ;Australia;AU;Beverley Springs
867;Beverly;BVY;United States;US;Beverly
868;Bewani;BWP;Papua New Guinea;PG;Bewani
869;Beziers Vias;BZR;France;FR;Beziers
870;Bhadrapur;BDP;Nepal;NP;Bhadrapur
871;Bhagatanwala Apt;BHW;Pakistan;PK;Sargodha
872;Bhairawa;BWA;Nepal;NP;Bhairawa
873;Bhamo;BMO;Myanmar;MM;Bhamo
874;Bharatpur;BHR;Nepal;NP;Bharatpur
875;Bhatinda;BUP;India;IN;Bhatinda
876;Bhavnagar;BHU;India;IN;Bhavnagar
877;Bhojpur;BHP;Nepal;NP;Bhojpur
878;Bhopal;BHO;India;IN;Bhopal
879;Bhubaneswar;BBI;India;IN;Bhubaneswar
880;Bhurban Heliport;BHC;United States;US;Bhurban
881;Bi-State Parks;CPS;United States;US;St Louis
882;Bialla;BAA;Papua New Guinea;PG;Bialla
883;Biangabip;BPK;Papua New Guinea;PG;Biangabip
884;Biard;PIS;France;FR;Poitiers
885;Biarritz Parme;BIQ;France;FR;Biarritz
886;Biaru;BRP;Papua New Guinea;PG;Biaru
887;Biawonque;BAW;Gabon;GA;Biawonque
888;Bickerton Island;BCZ;Australia;AU;Bickerton Island
889;Bicycle Lake AAF;BYS;United States;US;Fort Irwin
890;Bielefeld;BFE;Germany;DE;Bielefeld
891;Bierset;LGG;Belgium;BE;Liege
892;Big Bay;GBA;Vanuatu;VU;Big Bay
893;Big Bay Marina;YIG;Canada;CA;Big Bay Marina
894;Big Bay Yacht Club;YYA;Canada;CA;Big Bay Yacht Club
895;Big Bear City Arpt;RBF;United States;US;Big Bear
896;Big Bell;BBE;Australia;AU;Big Bell
897;Big Creek;BGK;Belize;BZ;Big Creek
898;Big Creek;BIC;United States;US;Big Creek
899;Big Lake;BGQ;United States;US;Big Lake
900;Big Mountain;BMX;United States;US;Big Mountain
901;Big Piney-marbleton;BPI;United States;US;Big Piney
902;Big Rapids;WBR;United States;US;Big Rapids
903;Big Trout;YTL;Canada;CA;Big Trout
904;Biggin Hill;BQH;United Kingdom;GB;Biggin Hill
905;Biggs AAF;BIF;United States;US;El Paso
906;Bikaner;BKB;India;IN;Bikaner
907;Bilaspur;PAB;India;IN;Bilaspur
908;Bilbao;BIO;Spain;ES;Bilbao
909;Bildudalur;BIU;Iceland;IS;Bildudalur
910;Biliau;BIJ;Papua New Guinea;PG;Biliau
911;Billiluna;BIW;Australia;AU;Billiluna
912;Billings;BIL;United States;US;Billings
913;Billund;BLL;Denmark;DK;Billund
914;Billy Bishop Regional;YOS;Canada;CA;Owen Sound
915;Biloela;ZBL;Australia;AU;Biloela
916;Biloxi Regional;GPT;United States;US;Gulfport
917;Bima;BMU;Indonesia;ID;Bima
918;Bimin;BIZ;Papua New Guinea;PG;Bimin
919;Binbrook;GSY;United Kingdom;GB;Grimsby
920;Bindlacher-Berg;BYU;Germany;DE;Bayreuth
921;Biniguni;XBN;Papua New Guinea;PG;Biniguni
922;Bintulu;BTU;Malaysia;MY;Bintulu
923;Bintulu Port;ZMK;Malaysia;MY;Bintulu
924;Bintuni;NTI;Indonesia;ID;Bintuni
925;Birao;IRO;Central African Republic;CF;Birao
926;Biratnagar;BIR;Nepal;NP;Biratnagar
927;Birch Creek;KBC;United States;US;Birch Creek
928;Birchwood-Pocono;ESP;United States;US;East Stroudsburg
929;Bird Island;BDI;Seychelles;SC;Bird Island
930;Birdsville;BVI;Australia;AU;Birdsville
931;Birgi;TPS;Italy;IT;Trapani
932;Birjand;XBJ;Iran;IR;Birjand
933;Birmingham;BHM;United States;US;Birmingham
934;Birmingham International;BHX;United Kingdom;GB;Birmingham
935;Birni Nkoni;BKN;Niger;NE;Birni Nkoni
936;Bisbee Municipal Arpt;BSQ;United States;US;Bisbee
937;Bisbee-douglas International;DGF;Unites States;US;Douglas
938;Bisbee-Douglas Intl;DUG;United States;US;Douglas
939;Bisha;BHH;Saudi Arabia;SA;Bisha
940;Bishe-Kola;BSM;United States;US;Bishe-Kola
941;Bishkek;FRU;Kyrgyzstan;KG;Bishkek
942;Bisho;BIY;South Africa;ZA;Bisho
943;Bishop;BIH;United States;US;Bishop
944;Bishop;FNT;United States;US;Flint
945;Biskra;BSK;Algeria;DZ;Biskra
946;Bislig;BPH;Philippines;PH;Bislig
947;Bismarck;BIS;United States;US;Bismarck
948;Bitam;BMM;Gabon;GA;Bitam
949;Bitburg Air Base;BBJ;Germany;DE;Bitburg
950;Bizant;BZP;Australia;AU;Bizant
951;Black Hills;SPF;United States;US;Spearfish
952;Black Tickle;YBI;Canada;CA;Black Tickle
953;Blackall;BKQ;Australia;AU;Blackall
954;Blackbushe;BBS;United Kingdom;GB;Yateley
955;Blacker;MBL;United States;US;Manistee
956;Blackpool;BLK;United Kingdom;GB;Blackpool
957;Blackstone AAF;BKT;United States;US;Blackstone
958;Blackwater;BLT;Australia;AU;Blackwater
959;Blackwell;BWL;United States;US;Blackwell
960;Blagnac;TLS;France;FR;Toulouse
961;Blagoveschensk;BQS;Russian Federation;RU;Blagoveschensk
962;Blaine;BWS;United States;US;Blaine
963;Blairsville;BSI;United States;US;Blairsville
964;Blakely Island;BYW;United States;US;Blakely Island
965;Blanc Sablon;YBX;Canada;CA;Blanc Sablon
966;Blanding;BDG;United States;US;Blanding
967;Blang Bintang;BTJ;Indonesia;ID;Banda Aceh
968;Blenheim;BHE;New Zealand-Aotearoa;NZ;Blenheim
969;Block Island;BID;United States;US;Block Island
970;Blonduos;BLO;Iceland;IS;Blonduos
971;Bloodvein;YDV;Canada;CA;Bloodvein
972;Bloomfield;BFC;Australia;AU;Bloomfield
973;Bloomington;BMG;United States;US;Bloomington
974;Bloomington-Normal;BMI;United States;US;Bloomington-Normal
975;Blosser Municipal;CNK;United States;US;Concordia
976;Blubber Bay;XBB;Canada;CA;Blubber Bay
977;Blue Canyon;BLU;United States;US;Blue Canyon
978;Blue Danube;LNZ;Austria;AT;Linz
979;Blue Fox Bay;BFB;United States;US;Blue Fox Bay
980;Blue Grass;LEX;United States;US;Lexington
981;Blue Lagoon;BXL;Fiji;FJ;Blue Lagoon
982;Bluefields;BEF;Nicaragua;NI;Bluefields
983;Blumenau;BNU;Brazil;BR;Blumenau
984;Blythe;BLH;United States;US;Blythe
985;Blytheville AFB;BYH;United States;US;Blytheville
986;Bo;KBS;Sierra Leone;SL;Bo
987;Boa Vista;BVB;Brazil;BR;Boa Vista
988;Boana;BNV;Papua New Guinea;PG;Boana
989;Boang;BOV;Papua New Guinea;PG;Boang
990;Bob Barker Memorial;IAN;United States;US;Kiana
991;Bob Hope;BUR;United States;US;Burbank
992;Bob Sikes;CEW;United States;US;Crestview
993;Bobadilla;OZI;Spain;ES;Bobadilla
994;Bobquinn Lake;YBO;Canada;CA;Bobquinn Lake
995;Boca Do Acre;BCR;Brazil;BR;Boca Do Acre
996;Bocas Del Toro;BOC;Panama;PA;Bocas Del Toro
997;Bodinumu;BNM;Papua New Guinea;PG;Bodinumu
998;Bodo;BOO;Norway;NO;Bodo
999;Boeblingen;PHM;Germany;DE;Boeblingen
1000;Boeing Fld Intl;BFI;United States;US;Seattle
1001;Boende;BNB;Zaire;ZR;Boende
1002;Bogande;XBG;Burkina Faso;BF;Bogande
1003;Boigu Island;GIC;Australia;AU;Boigu Island
1004;Boire Field;ASH;United States;US;Nashua
1005;Bojnord;BJB;Iran;IR;Bojnord
1006;Boke;BKJ;Guinea;GN;Boke
1007;Bokondini;BUI;Indonesia;ID;Bokondini
1008;Bokoro;BKR;Chad;TD;Bokoro
1009;Boku;BOQ;Papua New Guinea;PG;Boku
1010;Bol;OTC;Chad;TD;Bol
1011;Bol;BWK;Croatia-Hrvatska;HR;Bol
1012;Bolaang;BJG;Indonesia;ID;Bolaang
1013;Bole;ADD;Ethiopia;ET;Addis Ababa
1014;Bolling AFB;BOF;United States;US;Washington
1015;Bollon;BLS;Australia;AU;Bollon
1016;Bolovip;BVP;Papua New Guinea;PG;Bolovip
1017;Bolwarra;BCK;Australia;AU;Bolwarra
1018;Bolzano;BZO;Italy;IT;Bolzano
1019;Bom Jesus Da Lapa;LAZ;Brazil;BR;Bom Jesus Da Lapa
1020;Boma;BOA;Zaire;ZR;Boma
1021;Bomai;BMH;Papua New Guinea;PG;Bomai
1022;Bomar Field;SYI;United States;US;Shelbyville
1023;Bonaventure;YVB;Canada;CA;Bonaventure
1024;Bondoukou;BDK;Ivory Coast;CI;Bondoukou
1025;Bongo;BGP;Gabon;GA;Bongo
1026;Bongor;OGR;Chad;TD;Bongor
1027;Bongouanou;BGG;Ivory Coast;CI;Bongouanou
1028;Bonito Airport;BYO;Brazil;BR;Bonito
1029;Bonnyville;YBY;Canada;CA;Bonnyville
1030;Bonriki;TRW;Kiribati;KI;Tarawa
1031;Bontang;BXT;Indonesia;ID;Bontang
1032;Bonthe;BTE;Sierra Leone;SL;Bonthe
1033;Boone;BNW;United States;US;Boone
1034;Boone County;HRO;United States;US;Harrison
1035;Boos;URO;France;FR;Rouen
1036;Booue;BGB;Gabon;GA;Booue
1037;Boram;WWK;Papua New Guinea;PG;Wewak
1038;Borama;BXX;Somalia;SO;Borama
1039;Borba;RBB;Brazil;BR;Borba
1040;Bordeaux Airport;BOD;France;FR;Bordeaux
1041;Borden;YBN;Canada;CA;Borden
1042;Bordj Badji Mokhtar;BMW;Algeria;DZ;Bordj Badji Mokhtar
1043;Borg El Arab;HBE;Egypt;EG;Alexandria
1044;Borgarfjordur Eystri;BGJ;Iceland;IS;Borgarfjordur Eystri
1045;Borger;BGD;United States;US;Borger
1046;Borgo;BOY;Burkina Faso;BF;Bobo Dioulasso
1047;Boridi;BPB;Papua New Guinea;PG;Boridi
1048;Borinquen;BQN;Puerto Rico;PR;Aguadilla
1049;Borispol;KBP;Ukraine;UA;Kiev
1050;Borjhar;GAU;India;IN;Gawahati
